Probe1(Oxy),CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47
31,9.251050182854529,17.801508761806218,27.01598497023459,38.49343967185655,34.16784873137998,29.633394610003847,19.844901109230708,11.697400803871885,15.321348010016376,18.966627643048355,27.02571826884617,32.667203834604,24.528667879280412,18.200215197474765,18.089093402196752,28.693845190657285,48.27158908155945,58.51932787325421,61.16961274078557,53.15501904623482,47.44729366279931,57.197570298306985,53.951337112566435,31.169271675096546,35.097700272356605,50.32042507892493,55.43374086384958,53.07199968824177,48.35281867119584,65.61338813650072,72.57285087459405,55.389783264544384,72.17315328050452,93.11965084397409,93.66042935298623,91.01000004893874,67.27880960999454,41.617435377836756,28.168162990896715,2.0095328926881955,-13.40460165869456,-7.589934194296092,-8.384194380493529,-18.83350178952999,-36.220935494953004,-36.781024466765174,-34.787096261281704,-39.553771631853735
32,8.75195080547286,16.664669781955723,26.826832107864,39.804289074084465,40.52129485179098,39.06528982642122,26.52814878924178,16.227102433439768,18.401695506160287,21.12364250982199,28.48432755081202,31.547488181019354,21.166935500322964,14.77244894746995,14.934798670882651,25.460468583348348,45.007686728819564,55.68640740691031,58.80052069748548,51.67960729650976,46.21309301285952,55.619153018131705,52.45668026339171,29.743199887247567,33.399333720291594,48.291856895255854,54.003981075713874,52.61919028920561,47.73001079752584,65.29059696411339,72.63126827984017,55.02383060777245,71.63432675458392,92.34318918959858,92.32543822141542,88.97591582670262,65.16001731811807,39.86619812806387,27.069531866623777,1.760984936424805,-13.40224386188753,-8.343922726337208,-7.832709090821699,-16.819768458311458,-35.069516185290546,-35.65713693987184,-40.05698634511762,-43.68890450564682
33,8.41798842209281,15.822212692534329,25.165437853977735,36.73402040532172,35.117138425955,32.97557716996681,21.748793295384836,12.086904695298912,15.016628367761276,19.138933354749042,26.560996835296915,29.98378094248136,20.516771922096005,13.819448556941769,14.041679869173862,24.21833792724736,43.273865983848204,53.487691764536265,55.861013817178105,49.14740062241331,44.47373181616748,53.473844874001934,49.98141743040511,27.469184431891584,31.155229537673886,46.23837750526129,52.54793724704967,51.37755997096269,46.197069021204165,64.05732993656144,71.6566969629867,53.64444656583289,69.82095465252651,90.29341417458728,90.10410657308938,87.1966651477882,61.15364721547144,34.97549718417682,19.718191590961474,-8.482412251022257,-20.871437084977483,-12.888034996242151,-10.452919452326325,-19.239043027787083,-37.817823965355025,-67.24658118251307,-87.45734301763511,-76.45828190109904
34,7.081021945412418,12.614697595249845,21.251553051596275,31.727257972206807,28.586034865932245,26.238257833792236,15.68210789735963,6.53420058512542,10.068520762934146,13.550696469550918,19.754182441892222,22.21162752291088,12.118595976521721,5.971992071640372,7.188101110560027,18.913328419553423,39.47342002641155,49.98859466917531,51.8871759403217,45.186577349425015,40.81462062886283,49.53230908548588,46.17623440660643,24.261913493334742,28.244701969853818,43.32194471656252,49.551369925232144,48.30597332649209,42.76898634837869,60.61722716141975,68.47871259364416,50.43748710109687,66.28181090725741,86.46603237830352,85.8295305195806,82.05510312579646,62.55636839138022,40.905057469491126,31.484813125843804,7.281049081632915,-11.93690410662011,-19.82932217371813,-28.699111385320766,-33.73148342977926,-49.47958123971164,-47.55792373244697,-45.51541821703541,-45.98199451447698
35,6.007160038647397,9.656624647429933,16.842405526382834,26.869093600646043,24.769927914554692,23.02200498809829,11.948952348856102,2.3687680720098827,5.888577288740202,9.088005938609555,14.674659170671204,15.70770170249894,4.258379080500309,-1.5138649480885027,0.5548422387463331,13.160467955898275,34.1477393358609,44.54990222945156,46.51314630908874,40.03560447068181,36.121070047635385,45.19278184021786,41.989456746159775,20.29925590317844,24.606365541048973,39.708698134545024,46.02647794348808,44.9044395309124,39.258867616917435,57.10810430913326,68.37935940131922,63.379885133501745,85.12496837456669,99.19669920025879,94.05856203523882,87.24458286343918,62.1986386910247,36.308574708935936,21.85132132956887,-6.569018015019495,-24.703125767808306,-37.39490330028556,-50.289199576748395,-52.546228652850004,-64.83960223051236,-61.16751897698967,-58.75939332972169,-57.717856263001664
36,5.234648767975008,7.099167989033146,12.876043691205965,21.20551437956275,14.71825764611768,10.997503472884187,1.7619018622290934,-6.498286477772444,-1.79341653814578,1.8671045086054945,5.590792206997173,6.196853976218156,-4.043666773318414,-9.279426613546725,-6.279465724677797,7.151408049699114,28.891006071558287,38.86210898980558,40.505895948982165,34.63803717075235,31.250172993983348,40.25258483814121,37.02701289688886,15.704197407008849,20.462052834207196,36.04389390894448,42.490876352769554,41.29291285437765,35.57755387745582,53.85374062395141,61.202119162023656,38.51017627001893,51.86312480540519,74.50969885241153,75.7396638247292,73.19260215289601,51.20649156762753,27.967864418250606,15.859935538791719,-10.756530778631216,-26.48088795672093,-20.541216978315088,-16.05038171140285,-22.51386076076949,-43.24007775526845,-45.366858740463684,-43.7786833108982,-44.13596821242348
37,5.590102328202942,8.260169641297345,14.440292550833716,24.197708347574554,22.096518280756456,20.277058063508157,9.409364177613451,0.12541306000058272,4.068209925894061,8.257418856123914,15.105364725451608,18.902203104961266,10.088004019238186,4.451782800611526,5.671495103264015,18.11248444314088,39.399422906236396,50.45145402136825,54.20952581487116,47.76125340259651,42.16073732612862,51.05678432563296,48.035455437550695,25.27704233826493,28.603027792719995,43.92210271136154,50.62399581356064,49.32185657234082,43.94632504373591,62.315719688961245,70.29561291471283,52.3081899137422,68.58659119328814,89.47703387969342,89.51239992476921,86.74445645142742,63.72346511126663,37.9916199141286,23.381027457012408,-3.5113940757809665,-17.645679879663305,-10.657001303975747,-10.544582739162196,-20.9483567425127,-39.435645104291005,-40.185048345297545,-42.35647256509435,-44.496438586139256
38,6.769024548876396,12.217850135101584,20.29142372673829,30.34583530278246,22.449880593974058,16.428862506392807,8.307955310980445,1.0557022420980449,6.049242936716329,11.277164757061545,18.283007949489836,21.934782345410138,13.664258197210863,7.641996084197299,8.325640248534421,19.839727871773405,40.549520370073196,51.59618363982992,55.51017446935559,49.352877335386964,43.55475140436237,51.489378437431554,47.78336790420644,25.185938854935205,28.435165667569134,43.60901412850328,50.55430635795083,49.508247862007906,43.92790168582593,62.26516715538943,70.30856058123952,52.107122433928296,68.21295750202958,89.02976858012889,88.81856093617691,85.80283062642975,62.74738908391406,37.122747610275454,23.63707166169465,-2.0966957505821675,-16.695542623208013,-38.821537595199814,-63.599507398226635,-63.914074370173466,-71.16435807047799,-62.9972770375453,-55.310479459236916,-50.93836718608503
39,7.532094531825772,13.161755828282413,20.768912572603313,30.91661510278817,24.533605402114357,19.394171280932873,10.1329337578938,1.758909698454369,5.978294892291737,10.095475710570167,16.387270565673433,18.458403391292048,8.569383270429324,3.095450850535292,4.44228049335011,16.367117414830837,37.35266789487521,48.68730043713694,51.539729342749474,44.81278121229387,39.78714515445799,47.863327504610574,44.487589437706,22.518500030887523,26.1183150775995,41.28552556305976,48.36294405959947,47.655193939299956,42.378771828787016,62.6201431581391,75.11354274109651,63.20274788846121,80.77901564630912,97.6862870126069,94.49588616035331,89.6850240586855,65.52484421177482,39.052903464048605,24.22108090021086,-2.9732858395394715,-18.318972941891403,-12.9472659327823,-12.582767593457193,-26.76112926614168,-49.4883981486174,-49.570802329265916,-49.20022410225767,-52.43947704405705
40,7.173547852396559,12.212906134143418,19.893943433316103,29.58327715857595,26.190398068982372,23.88033362266438,12.90232076808522,3.6024407288806826,7.394542167101982,11.165983272575264,17.29346999149671,18.613575476950125,7.631103622008273,1.537800337993748,2.7776236921751885,14.686804628724715,36.0001518748671,47.430214919749645,50.157296601934576,43.80951350547514,39.006966959025746,47.007312624131515,43.45301798088985,21.29599702702876,24.729536495961288,39.93035733737433,46.901511910200405,45.901481239753295,40.48679682746214,59.28367693492272,67.7389736812486,49.7631853686038,65.77616983680166,92.69676193575464,96.109281749439,84.69217863707709,56.60147429032276,32.13523768776793,18.787424687686936,-7.729839751993737,-22.637793464552967,-16.66551326269089,-15.123461071370139,-23.83097100377809,-43.10345615954267,-44.242119166371864,-41.57236686564222,-40.89344581214752
41,6.128008582181573,9.47289249913703,15.3899912245531,25.588249895804836,19.42154264934272,13.641473930904292,4.329728620979822,-4.056544946416906,0.5108726261075165,5.002841228272984,10.78698212247669,12.737376902177013,2.4950582797445406,-3.560648910902668,-1.75910355944281,10.943844889415764,32.450571301634334,42.87901078697701,45.11119878227087,39.10419856276801,34.832170162207255,42.90572102314651,39.523403568800404,17.884226317258708,20.44746823506342,34.71999694105145,37.1409803538258,33.06745541371126,30.259075127429675,51.26309814640709,61.503645744095415,44.40495435268607,60.9212125065054,81.7667145446532,81.25237167203002,77.95409442091952,55.490165722399524,30.96542043751433,18.187367408604093,-8.563196898227872,-24.686069080611126,-19.383337675891276,-19.387752206667503,-29.166838885790412,-48.04670873738169,-49.685700107057585,-51.479259799915944,-48.657865902950256
42,5.465471954305759,7.2956543263823335,11.588667788706514,18.359729465762957,14.686929048990692,13.305706536082747,2.7410493792933206,-6.653008622066284,-2.6149256414585134,0.9623213669563144,4.991110574961409,3.1294128870411586,-9.42170773785222,-13.92867829341398,-10.416693335778223,3.325372107183071,25.636364403808624,36.50275177143241,39.55216300325862,34.80857635892745,31.112970656346015,39.437718000374076,35.717209665906296,13.77006405640715,17.30702124437324,32.53991569137612,39.961948071931666,39.41665103787187,33.98637812377781,53.1716832840273,62.17851756564814,43.844217776959894,59.32411938997657,79.41932855936811,78.24303304248977,74.08957512348127,51.33059801908132,27.303412314847186,14.229767533197334,-12.647293093029429,-27.96113632768476,-22.188036257642363,-21.978989933736433,-31.376045605103567,-50.64010374241049,-53.157906785855445,-56.18475197473724,-59.55643954349512
43,3.8196032760567227,3.1395986574158163,6.195439023320616,13.1732137321822,4.967410266726504,-0.37270210425323524,-8.728093761381249,-16.272255136313408,-10.641715996266361,-6.873491215249764,-4.430449257485383,-6.657192829392406,-18.309282952768967,-22.173274060532254,-17.583008555851187,-3.9064343475798484,18.669519627559566,30.310883563190387,33.114658275512305,29.382012219345082,27.06500754403946,35.7234919404358,31.93484621592709,9.849633794104532,14.05802612165398,30.072080608189864,37.86641261190393,37.82068679193769,32.53267360253723,52.00689340518868,61.23978910080052,42.88102433189415,59.06701359135828,77.27032542661715,74.30633078243103,68.11824340347331,43.58368845806046,21.147782648840042,9.457236194174886,-16.72192614178241,-32.0460061402775,-25.53550076816035,-25.065754810141577,-36.575016104955594,-56.39180816280985,-55.69934754408549,-57.680207880162726,-59.75918691325612
44,4.24169186345913,5.0648965367988525,9.81453336672184,17.80289124231472,11.12239323854215,6.6363481496287795,-1.9201924399300427,-9.298526785484624,-3.891623177189336,0.7090382036612524,6.190085421601024,7.916867145787005,-1.107938239256952,-5.887111251496791,-3.6239694084684553,8.385798288399926,29.725482647967688,41.69196936066755,45.80265678859295,41.88444447975304,38.12435668907035,47.255035575059026,43.805274275975485,20.138730535738297,23.860820714912258,39.81125644403982,52.974274525884425,56.94976492231466,48.70934205107656,66.02651609874803,73.56856716944365,54.1188446242578,69.12110739714916,90.06004708959335,89.58460745697172,86.92101543085685,60.21782817322365,27.400869895709672,13.011188880471074,-11.959084966799484,-26.567495170721763,-20.889368714727777,-21.427502988633353,-30.911371045137876,-48.65130638976404,-19.01933360684125,-3.8451296537407558,-21.91575001450444
45,4.869476300717541,7.276689693178026,13.005007757878406,21.432144801511306,15.880166286760018,11.891290136261755,3.105532593905181,-4.519382972410691,0.2405526632301358,4.665848371316487,10.403530165721616,12.786049220703156,3.7651157646217506,-2.0877797923456534,-0.643385560761822,11.256124190658726,32.49659940095061,43.554755725592884,46.055837712753835,41.31330309180211,37.95254643579593,46.82203068979539,43.20903474426769,19.66702970158547,21.723563446793285,36.259531270576026,43.401800644440144,43.145009104852456,37.85843725179048,57.44883238676768,67.04431949322674,49.217142505412255,65.11385584582993,84.91005862477628,83.9591037533963,81.18782578838557,61.17747178701393,39.48362402194799,18.043806813744762,-16.203084138297047,-29.731728694040974,-23.769342635228792,-23.04852283625841,-31.824495572486768,-49.820564067684685,-51.23152773005914,-56.616668090821065,-61.57852567708144
46,4.774767243996909,6.5506484601502635,11.491075768487274,18.676062220295467,13.07148149957088,10.0480062171933,1.3490919482707984,-6.73617755437654,-2.348760357627354,1.6644795848891238,5.4986440561335685,5.60594389413242,-3.7596569134407787,-8.535227147237709,-6.000536542472222,7.674388207531806,30.05961009543501,40.886115234199046,43.41518604963215,38.93586475628498,36.09301690629177,45.744611311699835,42.2744552406095,18.648957021014922,20.88198119369312,35.6124169658147,43.32447965056072,43.52860609073162,38.56291002368539,58.077476660042464,67.13921155365034,49.09838259936177,64.89203544584971,84.62716948628292,83.24783659895701,79.65766763227124,56.71247087743527,31.264823107916868,17.589494882364054,-9.029813485982935,-23.847585449869662,-18.835388124361828,-20.607440118704957,-31.01028488318024,-49.33449137383613,-50.77110347441646,-51.89937215125556,-51.789907441801
47,5.581747642086794,7.637912132222551,12.5788338461863,19.903228463735825,14.537896770457664,11.60762814299498,2.155934001436151,-6.537440139702875,-2.7829461034546252,0.5506894749517801,3.696998590728092,3.926941170618452,-5.499580687152211,-10.675109132810068,-8.172131307237171,6.136613698273535,29.08757989099264,39.34577388162361,41.53674147526383,37.25326900046265,35.09648123759393,45.07071048463385,41.100694219482634,17.243530581740366,19.578697954886678,34.29399567525835,41.464571540498014,41.26500772922785,36.21188498118341,55.41210906195346,64.36640152731859,46.47859478451142,61.95401029951175,81.38704820734971,80.02200745966043,76.5047160499159,53.58015486983778,28.47809672431639,14.830336353758673,-12.240355006094223,-27.88281687240446,-23.222913618252,-24.290732111420265,-34.25097450495613,-52.58630290145013,-23.22139357692801,-1.5199391540552938,-15.482974332060694
48,4.136883845591398,4.2730336562305276,8.477780491535722,15.595509595471505,8.557724836807314,4.302229269548487,-4.17036426663719,-11.495477134093335,-6.852388587789948,-3.5399616118961865,0.570883054998117,0.1679512246027257,-11.319078269257739,-16.356598373609632,-13.322424377150824,0.790944221989001,23.940856744676815,34.30367848345937,36.48451170637322,32.45265714945722,30.9872943917543,42.54479482565928,39.271145475395784,15.34776452044813,17.914328556113233,32.303589727989106,38.86322501575637,38.75083805590335,33.891778062755776,52.89377365310779,61.69343111467526,43.83625806168162,59.04176537096297,78.19383208539392,76.99793131951473,73.25023776559183,45.740941436299586,15.471257049859215,-5.4073668622377795,-36.21861372546176,-46.60905651961738,-38.46281700116082,-36.51333959168181,-43.140313850140835,-59.861959774183674,-59.296276922741,-56.17063267496517,-63.63900992905631
49,3.6123110631535993,2.272870330324431,4.969470754231324,11.13890542140333,4.408046165637171,0.7341255703097838,-7.943354579421375,-15.486543876515238,-10.903673144307929,-8.63485284932921,-6.511631834856081,-8.22941682071756,-20.058847366755746,-24.27208730311794,-20.21710755311998,-5.342448647059911,18.086067126112482,28.259064698427288,30.61844381764494,27.26473911539188,26.6499800722613,38.80072965709954,35.5268897091285,11.475440453888044,14.593807301364928,29.584889698050784,36.14509763638553,36.028554251160635,31.012949709257768,49.28217465399432,57.72649404682639,39.78093910728176,54.71406674879688,73.76567951956847,72.48189755022972,69.00607945888271,46.83971907127165,23.110099311537972,10.284278037498654,-17.56000025341121,-33.341182905449806,-5.030678617022325,11.722522146767371,-8.219394625091612,-35.64214834857164,-41.79099801987265,-47.49582109843476,-54.99196678435755
50,1.6942609055219726,-2.2919428149512817,-0.7049562989658407,4.238911397579292,-1.9604051347387186,-4.3070075192632515,-12.905508540812384,-20.421723261905818,-15.680403969726422,-13.997486545557942,-13.028826421044872,-17.229519533536724,-30.278343560315733,-32.8464248776172,-27.37569927911434,-11.289736968124984,12.659789419928085,22.912851609718548,26.533020951616336,24.801170361695736,24.97892422164306,38.12398048832013,35.595691071785126,11.759328033120722,15.315690190859378,31.43240430105042,38.8274863140029,39.59161172742415,35.8788909447621,56.23846103583152,66.32680113431863,54.9534714426073,74.98493681232125,91.17309691925342,87.49970810542564,81.91490241865161,57.19656109938761,30.922310705582955,16.677010827405873,-10.695402091698305,-26.200607173436907,-21.111912965718247,-21.89661281401304,-32.1183764619359,-51.039483678097994,-50.16256045801151,-48.54278387074537,-50.515769805682176
51,4.466137455921038,5.304523198507313,9.14774960355438,15.242117443269938,7.6183544609506475,3.2124358345857233,-4.4090428914813025,-10.737475539744082,-5.954998568992734,-3.008222851241814,1.460352344754273,1.7613816277105037,-8.795236126495539,-13.076099729012107,-10.545353601388012,3.313255407379307,25.87245190800119,36.12080228533958,40.10766373506326,37.263303417332715,35.313372092300135,47.34571382176832,44.040933520784414,18.67520788768318,21.01372077488098,36.24537323047486,43.06714145380299,43.53585770156255,39.7382966359296,57.94773414132017,65.89673039977293,48.34444099711533,63.93296688970787,83.2274312993666,82.50948210314563,79.39002443825756,56.14282064931803,30.71971248014433,16.621282560887295,-10.635390436683434,-26.27913557555126,-20.9467052793812,-18.823997819500743,-27.124483644693377,-46.62065772768797,-48.65987907782178,-54.68056955745174,-59.05784784668231
